tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,contract_type,autopay,num_services,satisfaction_score,signup_channel,marketing_segment,churn
7,67.19,316,1,12.5,two-year,0,4,8.0,ads,A,0
32,24.03,525,2,3.2,one-year,0,3,4.0,ads,C,1
1,93.05,302,2,5.9,two-year,1,2,5.0,ads,C,0
3,134.68,44,8,17.4,month-to-month,0,2,6.0,ads,B,1
37,25.35,487,1,1.2,two-year,1,6,8.0,referral,B,0
45,52.11,645,2,7.9,month-to-month,0,3,4.0,organic,C,1
26,36.54,207,2,10.3,month-to-month,0,1,1.0,organic,A,1
26,49.32,475,4,3.0,month-to-month,0,4,8.0,organic,C,0
47,32.39,563,2,4.4,month-to-month,1,4,8.0,organic,C,0
51,132.76,438,6,2.8,month-to-month,1,5,7.0,organic,A,0
50,45.42,588,2,0.0,month-to-month,0,2,8.0,partner,A,0
12,48.58,397,6,8.0,one-year,0,2,4.0,referral,A,1
31,94.25,312,2,0.0,month-to-month,1,5,6.0,organic,A,0
21,111.07,304,5,7.3,month-to-month,0,2,2.0,partner,B,1
27,125.76,482,2,0.4,month-to-month,0,1,6.0,referral,A,0
44,129.99,392,4,0.0,month-to-month,0,1,9.0,ads,C,0
35,34.16,371,4,7.8,one-year,1,4,2.0,partner,C,0
20,50.13,526,6,5.6,month-to-month,0,1,5.0,partner,B,1
58,34.34,583,2,0.0,two-year,1,3,10.0,referral,B,0
32,126.36,384,3,10.6,month-to-month,0,4,6.0,partner,B,1
26,82.9,277,1,0.0,month-to-month,0,3,6.0,referral,B,0
43,111.98,569,1,7.2,month-to-month,0,4,6.0,ads,A,0
16,88.67,664,8,7.4,month-to-month,0,3,4.0,ads,A,1
9,45.28,262,3,7.2,one-year,0,2,1.0,organic,B,1
31,43.61,347,7,4.9,month-to-month,0,1,3.0,partner,B,1
14,30.69,670,4,2.2,month-to-month,1,3,7.0,referral,A,0
43,86.89,389,4,5.7,one-year,0,2,4.0,organic,B,1
62,31.49,684,1,0.0,two-year,1,3,10.0,organic,C,0
13,65.65,401,6,5.1,month-to-month,0,3,5.0,organic,A,1
29,93.67,470,5,2.9,one-year,1,2,4.0,ads,A,0
7,124.89,253,2,7.0,one-year,1,3,9.0,ads,A,0
27,142.31,148,1,1.0,month-to-month,0,3,8.0,referral,A,0
18,51.34,388,1,7.4,two-year,0,2,7.0,partner,B,0
40,65.96,449,4,0.0,two-year,1,2,7.0,referral,A,0
12,56.34,505,3,10.1,month-to-month,1,2,6.0,organic,C,0
43,28.53,611,6,14.1,month-to-month,0,2,3.0,ads,A,0
41,95.13,376,2,8.7,one-year,0,2,5.0,organic,B,0
1,119.5,464,6,16.1,one-year,0,1,3.0,ads,C,1
38,134.75,412,7,8.6,one-year,0,3,4.0,organic,C,1
45,82.83,308,3,6.2,two-year,0,3,6.0,ads,C,0
37,46.7,446,4,5.8,month-to-month,0,4,5.0,organic,B,1
41,127.43,657,1,0.0,month-to-month,0,5,10.0,referral,C,0
47,112.69,538,2,5.1,one-year,1,5,9.0,referral,A,0
21,118.97,481,5,9.0,two-year,0,2,9.0,ads,A,0
8,33.58,335,4,5.2,month-to-month,0,2,6.0,organic,A,1
11,81.11,358,3,6.2,two-year,1,4,6.0,referral,C,1
27,21.58,446,4,2.5,month-to-month,1,2,5.0,ads,A,1
6,141.67,493,6,7.9,one-year,1,4,2.0,ads,B,1
25,83.11,402,4,9.1,month-to-month,0,3,4.0,organic,C,1
9,36.05,420,3,0.0,one-year,0,1,7.0,partner,C,0
34,98.76,275,5,4.8,month-to-month,0,5,5.0,ads,B,1
18,125.35,380,10,7.6,month-to-month,1,4,6.0,ads,C,1
43,45.34,448,2,3.7,two-year,1,4,3.0,ads,C,0
57,109.33,448,3,10.1,month-to-month,0,4,8.0,referral,A,0
49,35.43,591,7,0.4,month-to-month,1,3,7.0,referral,A,1
13,105.35,307,0,5.6,month-to-month,1,3,5.0,organic,A,1
12,111.08,388,5,3.4,month-to-month,0,3,6.0,partner,A,0
12,98.35,658,7,0.3,month-to-month,0,2,6.0,organic,B,1
47,140.5,262,3,4.1,month-to-month,1,2,10.0,partner,A,0
1,79.2,394,3,6.0,month-to-month,0,2,4.0,referral,C,1
25,83.13,632,3,3.4,month-to-month,0,1,8.0,referral,A,1
9,38.19,644,6,13.3,month-to-month,0,1,6.0,ads,B,0
54,73.16,417,3,2.0,one-year,0,3,9.0,ads,A,0
50,119.65,305,2,0.0,two-year,0,3,10.0,ads,C,0
25,22.0,388,4,11.7,month-to-month,0,1,4.0,ads,A,0
23,53.33,427,2,0.4,month-to-month,0,1,5.0,ads,A,1
59,64.99,418,1,0.0,two-year,0,6,8.0,referral,B,0
28,149.66,610,2,10.7,month-to-month,0,3,5.0,referral,B,0
36,148.71,339,2,7.6,month-to-month,0,2,6.0,organic,B,1
1,86.75,484,4,11.0,month-to-month,0,1,2.0,ads,B,1
55,107.96,421,3,3.7,month-to-month,0,3,6.0,ads,A,0
1,71.56,440,1,6.1,month-to-month,1,3,8.0,organic,C,0
28,22.28,454,3,0.7,month-to-month,0,3,10.0,organic,A,0
16,67.23,351,5,10.7,one-year,1,3,1.0,ads,B,0
28,32.07,551,11,6.5,one-year,0,3,8.0,ads,B,0
1,35.88,497,4,8.7,month-to-month,0,1,7.0,ads,A,0
48,45.18,496,3,3.2,one-year,1,4,10.0,organic,A,0
29,141.32,319,14,16.0,month-to-month,0,3,6.0,ads,C,1
64,110.26,635,3,0.0,month-to-month,1,3,10.0,referral,A,0
26,116.7,450,1,8.8,one-year,0,1,5.0,ads,B,0
45,45.65,373,1,0.0,month-to-month,1,3,8.0,referral,A,0
26,121.54,304,5,7.1,month-to-month,0,3,6.0,organic,B,0
1,83.72,340,3,11.1,one-year,0,2,2.0,partner,C,0
19,132.04,400,3,4.9,month-to-month,1,4,9.0,referral,A,0
35,66.91,15,2,3.7,two-year,0,5,8.0,organic,C,0
32,45.14,637,3,9.7,month-to-month,0,2,2.0,ads,B,1
33,146.27,510,1,8.5,one-year,1,3,5.0,partner,A,1
41,121.9,580,5,5.9,month-to-month,0,3,3.0,ads,A,0
4,147.76,405,13,14.9,month-to-month,0,2,2.0,ads,A,1
67,135.29,564,1,0.0,one-year,1,5,10.0,referral,A,0
38,110.31,513,1,4.1,month-to-month,0,3,4.0,ads,B,0
16,69.95,466,2,3.1,two-year,1,3,6.0,referral,A,0
22,100.3,381,3,0.0,month-to-month,1,4,6.0,partner,A,1
48,97.07,487,0,1.9,two-year,1,4,9.0,ads,A,0
41,34.86,505,6,6.3,one-year,0,3,8.0,partner,A,1
23,90.06,516,7,7.2,month-to-month,1,3,8.0,ads,B,0
39,113.35,403,4,4.2,month-to-month,0,2,9.0,organic,C,0
72,27.81,363,1,0.0,month-to-month,1,4,8.0,organic,C,0
16,121.87,436,8,12.2,month-to-month,0,2,5.0,ads,B,1
45,39.5,462,0,0.0,month-to-month,0,3,5.0,partner,C,0
36,96.85,542,5,2.1,month-to-month,0,1,4.0,referral,B,1
23,21.58,287,1,4.0,two-year,0,4,8.0,referral,C,0
38,90.68,266,1,0.0,month-to-month,1,3,5.0,organic,A,0
58,26.65,395,3,1.4,one-year,1,2,6.0,referral,A,0
27,22.32,392,2,10.9,month-to-month,0,4,6.0,ads,B,0
1,95.23,395,4,6.6,month-to-month,0,2,3.0,ads,B,1
23,47.8,687,2,2.3,month-to-month,0,1,10.0,organic,A,0
43,94.06,629,2,4.0,two-year,0,4,8.0,ads,B,0
24,106.9,503,0,4.8,one-year,1,2,10.0,ads,C,0
72,85.01,343,1,0.0,month-to-month,0,2,10.0,organic,A,0
34,33.37,509,2,3.0,one-year,1,3,6.0,ads,C,0
7,117.8,374,10,11.6,month-to-month,0,1,5.0,referral,A,1
25,69.89,450,4,12.0,one-year,1,3,4.0,partner,C,0
51,114.37,422,2,2.6,month-to-month,1,5,6.0,ads,C,0
8,101.61,332,5,12.9,month-to-month,0,3,1.0,ads,B,1
63,61.86,181,0,1.1,month-to-month,1,4,8.0,partner,C,0
28,143.46,209,3,6.7,one-year,0,3,8.0,referral,B,1
72,99.74,505,0,0.0,month-to-month,1,1,9.0,referral,C,0
25,45.39,439,3,13.9,month-to-month,0,1,5.0,organic,B,1
67,50.42,548,3,0.0,one-year,1,5,8.0,referral,B,0
68,53.17,498,2,0.4,one-year,1,6,10.0,organic,A,0
33,127.49,679,4,4.0,month-to-month,1,4,4.0,partner,A,1
32,108.99,446,4,0.0,two-year,1,2,10.0,referral,C,0
29,32.89,405,7,6.4,two-year,0,3,3.0,partner,B,1
38,81.92,287,4,20.5,month-to-month,0,1,5.0,partner,B,1
65,108.84,444,3,3.8,two-year,0,3,8.0,referral,A,0
29,87.05,481,2,0.7,two-year,1,5,6.0,partner,A,0
33,43.27,390,5,10.8,one-year,1,3,5.0,referral,C,0
44,38.62,473,1,0.0,month-to-month,1,3,9.0,referral,A,0
6,147.42,436,6,1.9,month-to-month,1,2,6.0,ads,A,1
22,49.99,607,5,12.3,month-to-month,0,1,1.0,organic,A,1
55,25.36,424,2,9.8,one-year,1,2,8.0,partner,B,0
43,75.63,423,4,4.4,month-to-month,1,4,6.0,referral,B,0
23,130.41,477,9,7.4,month-to-month,1,4,8.0,ads,A,0
53,106.74,649,4,0.0,month-to-month,1,4,4.0,referral,C,0
37,49.4,425,2,1.8,month-to-month,1,5,10.0,ads,B,0
52,73.21,353,2,2.3,one-year,0,5,6.0,organic,A,0
55,97.18,457,1,4.5,one-year,0,4,9.0,ads,C,0
12,100.26,389,0,2.3,month-to-month,1,3,7.0,referral,A,0
43,106.62,256,3,0.0,two-year,0,3,4.0,ads,C,0
38,110.3,516,0,0.0,month-to-month,1,3,10.0,organic,B,0
45,28.96,210,6,1.1,two-year,0,2,7.0,partner,B,0
52,35.67,296,2,0.0,one-year,1,2,7.0,organic,B,0
18,44.7,359,5,8.1,two-year,1,2,8.0,ads,A,0
30,53.95,543,3,10.4,one-year,0,3,4.0,ads,B,1
58,66.63,485,6,0.0,one-year,1,4,10.0,organic,A,0
23,116.05,612,6,0.3,one-year,1,5,7.0,ads,A,0
27,108.13,483,5,1.2,one-year,1,2,7.0,organic,A,0
48,145.87,393,1,3.7,two-year,1,6,6.0,referral,A,0
22,90.61,210,3,7.0,one-year,0,4,8.0,organic,C,0
13,62.41,379,2,7.2,month-to-month,0,3,7.0,organic,C,1
49,105.5,504,2,0.0,one-year,1,5,9.0,ads,A,0
22,88.96,263,2,8.7,month-to-month,0,4,7.0,referral,B,0
51,65.39,484,2,1.8,month-to-month,1,1,9.0,ads,B,0
33,37.57,442,6,8.9,one-year,0,4,6.0,ads,A,0
39,37.68,404,2,0.7,month-to-month,1,3,4.0,ads,A,0
30,62.41,400,4,0.0,one-year,0,2,1.0,ads,A,1
72,73.34,353,1,3.4,one-year,0,5,10.0,organic,A,0
26,139.31,249,1,1.6,one-year,1,2,5.0,ads,B,0
57,74.46,40,4,0.5,month-to-month,1,4,5.0,partner,A,0
58,75.9,567,3,5.0,one-year,0,1,7.0,ads,A,0
37,92.11,450,4,10.1,month-to-month,1,2,2.0,organic,A,1
72,78.06,491,1,0.0,two-year,1,4,8.0,organic,A,0
64,72.14,475,1,4.2,month-to-month,1,3,8.0,organic,C,0
32,127.21,467,3,11.7,one-year,1,2,7.0,ads,A,0
72,100.3,725,1,0.0,month-to-month,1,5,9.0,referral,A,0
46,100.42,467,1,6.7,month-to-month,0,3,5.0,organic,A,0
43,68.37,563,2,16.0,month-to-month,0,2,5.0,organic,C,1
37,72.65,321,2,0.0,month-to-month,0,4,7.0,partner,A,0
30,94.85,475,4,0.6,month-to-month,1,2,9.0,ads,B,0
34,23.82,691,3,7.5,one-year,1,1,9.0,organic,A,0
57,92.36,480,3,7.0,month-to-month,1,1,7.0,ads,A,0
55,20.33,379,0,3.2,one-year,0,3,10.0,ads,C,0
18,146.57,419,3,3.7,month-to-month,0,2,7.0,organic,C,1
47,120.19,186,4,7.6,one-year,0,3,5.0,ads,B,0
27,77.15,307,0,1.4,month-to-month,0,4,6.0,referral,C,0
53,74.08,494,3,3.5,month-to-month,1,1,6.0,ads,B,0
38,122.69,502,1,4.3,one-year,1,4,10.0,referral,A,0
33,119.62,479,3,13.7,month-to-month,1,1,4.0,organic,A,0
24,65.29,330,0,3.6,two-year,0,3,4.0,organic,A,0
37,98.7,451,4,9.4,one-year,1,3,4.0,ads,B,0
27,137.64,604,8,11.5,one-year,1,4,1.0,ads,B,0
17,143.35,210,3,5.0,one-year,1,1,4.0,ads,A,1
35,139.59,387,1,4.6,two-year,0,4,4.0,ads,C,0
21,30.89,370,5,4.2,one-year,0,3,6.0,organic,A,0
45,104.16,459,2,1.0,one-year,1,3,8.0,ads,A,0
42,50.78,283,0,0.0,month-to-month,1,4,9.0,ads,A,0
6,95.08,306,6,13.8,month-to-month,1,2,4.0,partner,B,1
2,24.49,495,6,5.2,month-to-month,0,1,4.0,organic,B,1
43,132.69,364,0,1.7,month-to-month,0,5,8.0,referral,B,0
46,121.7,515,3,6.2,month-to-month,1,2,5.0,ads,B,0
49,55.31,470,5,8.4,month-to-month,1,5,6.0,referral,A,0
66,96.69,534,1,3.1,month-to-month,1,5,4.0,referral,B,0
63,145.98,289,2,8.9,month-to-month,0,2,5.0,organic,B,0
41,144.07,600,3,0.2,one-year,1,6,7.0,partner,A,0
39,112.25,464,4,3.5,month-to-month,1,3,2.0,organic,C,0
19,51.21,547,2,9.6,month-to-month,0,3,6.0,ads,C,1
52,98.89,239,1,0.0,two-year,1,5,7.0,partner,A,0
11,82.24,401,3,5.5,month-to-month,1,2,8.0,referral,B,1
34,105.44,426,1,5.6,month-to-month,1,2,7.0,ads,C,0
28,135.71,482,0,0.0,two-year,1,5,7.0,organic,A,0
38,113.78,583,0,6.3,month-to-month,1,4,9.0,organic,A,0
72,21.72,377,2,7.5,one-year,0,2,8.0,partner,A,0
58,73.83,237,0,0.0,two-year,0,6,10.0,referral,C,0
36,31.66,162,3,4.0,month-to-month,1,1,5.0,partner,C,0
46,27.84,380,5,6.1,two-year,1,4,8.0,ads,C,0
42,44.59,510,2,11.4,one-year,0,5,7.0,referral,C,0
53,135.08,484,1,0.0,one-year,0,2,10.0,partner,B,0
12,125.99,417,4,11.0,month-to-month,1,3,1.0,partner,A,1
9,91.24,514,2,9.2,month-to-month,1,3,4.0,ads,B,1
15,128.73,657,3,8.2,month-to-month,0,5,3.0,ads,B,1
29,137.04,656,7,3.8,one-year,1,1,4.0,organic,B,1
5,31.21,586,4,12.5,two-year,0,1,7.0,partner,B,0
57,137.54,515,5,4.0,month-to-month,0,3,10.0,organic,B,0
4,22.88,338,5,5.6,month-to-month,0,1,4.0,ads,A,1
33,129.42,678,4,7.3,month-to-month,0,5,3.0,organic,A,0
32,94.91,579,3,4.9,month-to-month,0,3,6.0,referral,A,1
28,23.21,448,3,9.4,one-year,1,4,6.0,referral,A,0
24,67.12,281,3,15.3,month-to-month,1,4,6.0,partner,C,0
60,33.26,516,2,0.5,one-year,1,3,8.0,referral,A,0
39,87.53,542,2,1.9,two-year,0,4,8.0,referral,B,0
58,73.03,428,2,1.7,month-to-month,0,2,9.0,ads,C,0
16,44.02,229,1,0.0,two-year,1,3,8.0,referral,A,0
43,124.65,362,0,0.0,one-year,1,6,8.0,referral,A,0
51,93.34,476,1,5.9,month-to-month,1,4,6.0,ads,A,0
34,119.91,579,2,0.0,month-to-month,0,4,5.0,referral,C,0
3,67.42,426,2,12.2,month-to-month,0,3,6.0,ads,B,1
26,84.01,324,1,0.0,month-to-month,0,3,8.0,ads,B,1
41,51.76,137,1,0.0,one-year,1,4,7.0,ads,B,0
17,20.72,675,3,10.8,month-to-month,0,1,2.0,ads,C,1
20,143.44,424,2,7.7,month-to-month,0,4,5.0,organic,A,1
55,134.58,325,1,0.0,one-year,1,2,7.0,referral,B,0
47,30.19,181,3,5.0,month-to-month,1,2,8.0,ads,A,0
52,45.32,357,6,6.1,month-to-month,1,1,6.0,ads,C,0
53,113.16,621,1,8.8,two-year,0,4,4.0,referral,A,0
47,55.0,259,4,0.0,month-to-month,1,6,8.0,referral,B,0
71,108.16,537,4,0.0,month-to-month,1,2,7.0,referral,A,0
31,56.07,300,3,10.4,month-to-month,0,2,7.0,organic,B,0
29,50.6,426,0,2.8,month-to-month,1,3,7.0,referral,B,0
72,36.84,539,0,0.0,two-year,1,4,10.0,ads,B,0
45,40.59,252,1,0.6,month-to-month,1,3,10.0,referral,A,0
39,131.5,534,4,5.3,two-year,1,3,7.0,organic,C,0
35,138.24,461,5,0.0,month-to-month,1,4,9.0,referral,A,0
22,108.84,461,2,0.0,one-year,1,3,6.0,partner,B,0
72,116.0,414,2,0.0,month-to-month,1,3,10.0,ads,C,0
53,140.69,501,1,6.9,two-year,0,5,8.0,ads,A,0
44,94.38,400,4,8.6,two-year,1,5,6.0,partner,A,0
38,33.24,222,5,4.8,one-year,0,2,7.0,ads,A,0
58,148.88,408,2,0.0,two-year,0,5,8.0,partner,B,0
48,106.7,668,1,1.4,one-year,1,5,10.0,referral,A,0
27,139.99,398,2,1.5,two-year,1,3,8.0,organic,B,0
61,44.58,405,6,4.9,month-to-month,0,3,5.0,organic,A,1
12,145.26,265,3,7.3,month-to-month,0,4,4.0,partner,A,1
44,140.69,766,3,3.2,month-to-month,1,3,8.0,organic,C,0
29,29.07,190,1,1.9,one-year,1,5,7.0,referral,B,0
47,27.38,407,1,0.9,month-to-month,1,6,10.0,referral,B,0
23,41.0,352,2,7.5,one-year,0,4,7.0,ads,B,1
9,44.45,361,5,15.5,month-to-month,0,1,2.0,ads,A,1
37,58.59,305,1,5.1,one-year,1,1,8.0,organic,A,0
1,122.28,422,3,15.2,month-to-month,0,1,4.0,ads,C,1
54,35.54,318,2,0.0,month-to-month,1,4,7.0,partner,C,0
57,29.19,280,0,1.3,two-year,1,2,8.0,organic,B,0
13,91.75,85,4,0.0,month-to-month,1,3,8.0,organic,A,0
44,91.6,276,2,0.0,two-year,0,3,8.0,referral,C,0
41,100.87,456,2,0.0,two-year,0,1,6.0,referral,B,0
41,118.9,604,5,0.1,month-to-month,1,3,6.0,ads,B,0
29,31.8,307,1,2.6,one-year,0,1,3.0,ads,A,0
42,95.97,500,4,13.7,two-year,0,2,4.0,ads,A,0
16,82.83,395,6,5.1,month-to-month,0,3,2.0,ads,C,1
39,67.5,348,2,0.0,one-year,0,3,6.0,organic,B,0
39,32.27,371,2,6.1,month-to-month,0,4,8.0,organic,A,0
59,88.95,292,3,2.7,two-year,1,4,9.0,referral,C,0
27,24.51,310,2,12.6,month-to-month,1,4,9.0,referral,A,0
27,146.34,348,3,4.3,month-to-month,0,4,8.0,organic,B,0
16,134.87,419,1,0.0,month-to-month,0,2,4.0,ads,B,0
32,136.55,269,3,2.1,month-to-month,1,3,7.0,ads,B,0
66,58.1,437,4,0.0,two-year,0,2,8.0,organic,C,0
31,42.44,334,4,2.5,month-to-month,1,3,1.0,ads,A,1
20,32.59,474,7,1.5,month-to-month,1,3,4.0,ads,A,0
30,78.39,545,2,2.7,month-to-month,1,2,6.0,organic,B,1
33,25.55,448,2,5.9,month-to-month,0,3,5.0,ads,B,0
15,118.85,112,6,0.2,month-to-month,1,4,6.0,referral,A,0
28,85.37,349,2,5.7,one-year,1,3,8.0,referral,B,0
43,112.01,342,2,13.9,month-to-month,0,2,2.0,partner,B,1
31,112.34,413,3,4.1,one-year,0,4,8.0,organic,B,0
40,86.49,350,4,11.1,month-to-month,0,3,6.0,referral,A,1
68,116.27,400,0,1.5,one-year,1,4,9.0,ads,B,0
53,142.34,417,0,0.0,two-year,0,4,10.0,referral,B,0
12,21.07,526,4,7.7,one-year,1,1,5.0,ads,A,0
38,51.17,361,3,0.4,month-to-month,1,3,10.0,ads,A,0
11,137.49,126,1,1.7,one-year,0,2,4.0,partner,B,1
50,111.13,509,2,0.6,month-to-month,1,5,6.0,ads,A,0
18,93.82,426,7,11.1,month-to-month,0,1,5.0,organic,A,1
47,90.98,320,3,1.2,two-year,0,5,7.0,partner,B,0
46,72.16,294,4,14.4,month-to-month,0,3,6.0,ads,C,0
46,97.79,434,2,8.4,month-to-month,0,4,10.0,ads,A,0
31,101.66,362,4,4.9,month-to-month,0,2,6.0,ads,B,1
16,67.52,663,3,0.0,two-year,0,2,8.0,partner,B,0
33,69.67,535,5,15.1,month-to-month,0,4,4.0,referral,B,1
68,49.82,448,4,1.0,month-to-month,1,2,4.0,organic,A,0
1,94.69,551,5,6.5,month-to-month,1,2,6.0,ads,A,1
45,86.16,441,2,6.0,month-to-month,1,1,8.0,partner,A,0
35,79.91,348,3,0.0,two-year,1,1,6.0,ads,B,0
14,99.5,283,5,0.0,month-to-month,0,3,6.0,organic,B,0
51,104.47,558,8,6.8,month-to-month,1,5,9.0,ads,B,0
72,72.08,332,3,0.0,one-year,1,4,10.0,referral,A,0
38,123.55,563,0,6.4,month-to-month,0,3,6.0,partner,C,0
44,30.11,510,2,0.0,two-year,1,5,9.0,ads,C,0
40,72.05,454,2,0.0,one-year,0,1,6.0,referral,B,0
28,97.68,480,3,7.3,month-to-month,0,3,4.0,ads,A,1
32,39.45,366,5,0.1,month-to-month,0,3,4.0,ads,B,1
34,49.49,416,3,3.3,one-year,0,2,5.0,referral,C,0
25,100.75,385,2,6.1,month-to-month,0,3,6.0,ads,B,0
72,89.91,420,1,0.0,one-year,0,4,10.0,referral,A,0
53,47.44,290,2,0.0,month-to-month,0,3,9.0,referral,B,0
44,74.36,480,4,4.9,month-to-month,0,5,6.0,organic,A,0
1,123.62,571,3,5.9,month-to-month,0,4,6.0,organic,C,1
38,90.9,440,3,8.4,month-to-month,1,4,7.0,organic,A,1
30,121.42,617,2,5.2,month-to-month,0,3,8.0,ads,C,0
22,54.37,572,5,2.0,two-year,0,2,4.0,ads,C,0
71,31.91,617,0,0.6,one-year,1,3,10.0,referral,A,0
51,58.24,372,3,7.1,month-to-month,0,3,7.0,partner,C,0
27,29.38,271,0,5.7,one-year,1,2,5.0,partner,B,0
63,63.97,562,5,5.8,month-to-month,1,2,6.0,ads,B,0
44,101.19,557,2,4.4,two-year,0,3,6.0,referral,C,0
72,61.36,456,2,0.0,month-to-month,1,6,5.0,referral,A,0
36,43.74,243,8,6.7,two-year,0,4,3.0,referral,B,1
45,28.9,448,2,4.5,month-to-month,1,3,8.0,referral,A,1
53,70.11,376,3,2.6,two-year,0,1,8.0,referral,A,0
37,145.66,539,4,8.9,month-to-month,0,2,1.0,organic,C,1
47,105.2,518,2,2.8,one-year,0,3,10.0,organic,A,1
57,124.03,371,0,0.0,one-year,1,6,9.0,organic,A,0
33,104.37,320,1,7.3,month-to-month,0,4,6.0,ads,B,0
14,110.38,302,3,0.0,two-year,0,1,3.0,ads,C,1
28,95.65,353,5,7.7,two-year,1,3,8.0,organic,A,1
28,93.46,431,0,4.4,one-year,1,3,8.0,organic,C,0
15,89.22,393,5,3.6,two-year,1,2,9.0,referral,A,0
35,70.03,199,5,1.6,one-year,1,4,8.0,ads,B,0
44,100.69,601,4,3.3,month-to-month,1,3,8.0,ads,B,0
51,124.59,238,3,4.5,two-year,0,6,6.0,ads,B,0
16,103.07,299,5,11.9,month-to-month,0,2,4.0,partner,A,1
64,45.67,375,2,8.8,two-year,0,2,6.0,referral,C,0
38,56.87,333,0,4.4,one-year,1,3,9.0,partner,C,0
1,110.77,382,4,9.8,one-year,0,2,5.0,partner,A,1
1,31.16,426,3,0.0,month-to-month,1,1,6.0,ads,B,0
37,99.24,405,1,0.0,two-year,1,3,10.0,organic,C,0
41,98.13,264,3,7.1,month-to-month,0,1,2.0,ads,A,1
40,35.23,355,1,0.0,two-year,0,3,10.0,referral,A,0
41,59.97,357,3,0.7,one-year,0,2,8.0,ads,A,0
59,45.26,258,2,0.2,one-year,1,3,6.0,referral,A,1
25,116.24,226,5,9.7,month-to-month,1,3,8.0,partner,A,0
33,136.62,344,8,1.5,month-to-month,1,2,5.0,organic,A,0
46,126.56,369,6,2.8,month-to-month,0,2,8.0,referral,C,0
19,80.42,770,5,2.2,month-to-month,0,1,5.0,partner,B,1
40,49.88,526,2,4.5,one-year,0,1,5.0,ads,B,1
36,97.99,533,5,4.6,one-year,1,5,7.0,partner,B,0
27,64.48,370,2,8.1,two-year,0,1,5.0,referral,A,0
66,25.97,684,8,0.0,one-year,1,2,7.0,referral,C,0
29,79.71,473,9,7.8,month-to-month,0,1,10.0,partner,A,1
69,86.73,484,2,0.0,one-year,1,4,8.0,ads,A,0
67,141.16,474,2,0.0,two-year,0,3,7.0,referral,C,0
38,77.3,538,0,0.0,month-to-month,0,4,7.0,ads,B,1
51,53.23,455,3,9.4,month-to-month,1,4,5.0,organic,B,0
8,89.1,452,4,5.1,month-to-month,1,2,5.0,organic,A,0
51,46.03,548,2,0.0,month-to-month,0,3,10.0,referral,A,0
31,117.41,412,0,8.6,month-to-month,1,5,6.0,organic,B,0
18,92.36,137,5,7.0,one-year,1,2,7.0,organic,A,1
53,33.64,457,3,0.0,two-year,0,4,9.0,referral,A,0
54,91.24,152,1,0.2,one-year,1,3,8.0,referral,A,0
28,57.08,375,5,1.6,month-to-month,0,4,4.0,ads,A,1
61,44.97,466,0,6.1,one-year,1,5,10.0,partner,A,0
45,31.3,463,1,0.0,month-to-month,1,6,8.0,referral,C,0
18,139.25,341,8,9.4,month-to-month,0,2,5.0,ads,B,1
29,123.71,198,6,5.9,one-year,0,4,5.0,referral,B,0
54,127.18,269,0,6.9,month-to-month,0,4,9.0,referral,C,0
9,29.05,130,4,13.0,month-to-month,0,1,3.0,organic,A,1
29,148.67,236,1,9.1,one-year,1,2,6.0,organic,B,0
32,146.23,310,10,10.5,two-year,0,1,2.0,ads,C,1
27,115.85,398,4,3.2,month-to-month,0,2,8.0,partner,A,1
23,139.78,492,3,4.9,month-to-month,0,2,7.0,referral,A,1
10,130.56,366,6,4.2,month-to-month,0,3,6.0,ads,A,1
44,112.85,458,4,3.4,two-year,1,2,1.0,partner,A,0
23,72.27,399,5,3.0,month-to-month,0,3,5.0,partner,A,1
67,103.82,689,0,2.6,two-year,1,4,10.0,ads,A,0
72,116.75,235,4,0.0,month-to-month,0,4,8.0,partner,B,0
15,60.4,691,5,12.8,month-to-month,0,1,6.0,referral,B,0
34,78.21,315,2,0.0,one-year,1,4,10.0,organic,C,0
32,148.57,497,4,7.4,month-to-month,0,4,7.0,partner,B,1
42,112.2,324,4,1.3,two-year,0,3,9.0,ads,A,0
31,91.48,336,1,0.0,month-to-month,1,1,5.0,organic,A,0
50,33.16,435,2,10.6,month-to-month,0,2,5.0,organic,C,1
11,83.39,279,1,0.0,month-to-month,0,5,8.0,referral,B,0
54,27.85,402,2,6.8,month-to-month,1,1,6.0,ads,C,0
42,117.52,447,2,5.9,one-year,0,1,7.0,ads,A,0
27,29.82,131,5,12.1,one-year,0,2,4.0,partner,C,1
1,113.36,259,3,9.2,one-year,1,1,8.0,partner,A,0
36,67.92,315,4,11.4,month-to-month,1,1,2.0,organic,B,1
21,26.66,702,4,7.6,two-year,1,3,10.0,ads,A,0
14,45.84,304,9,10.9,month-to-month,0,4,8.0,organic,B,1
30,100.42,448,3,6.6,month-to-month,0,2,6.0,ads,A,0
59,112.28,554,2,0.0,month-to-month,1,2,10.0,ads,C,0
60,112.0,348,2,0.0,one-year,1,1,8.0,referral,A,0
49,100.33,327,4,4.5,month-to-month,1,3,8.0,organic,C,0
47,77.29,453,7,3.2,month-to-month,0,3,6.0,referral,B,0
62,79.29,307,0,7.1,month-to-month,1,4,7.0,ads,A,0
48,21.81,509,2,2.1,two-year,1,4,1.0,organic,C,0
16,52.84,541,5,0.4,one-year,0,4,6.0,referral,C,0
8,108.81,444,2,7.8,month-to-month,0,1,5.0,partner,A,1
